doc_id,source_path,doc_type,file_format,file_size_bytes,image_width,image_height,dpi,quality_score,has_blur,vendor,timestamp,checksum,quality_bin
doc_003336,data/raw/dataset1/train/invoice/Invoice_89_horizontallyflip_jpg.rf.b0fd7f5a19a62cf851993e5502fad118.jpg,invoice,jpg,26738,600,600,300,0.7736180517318209,False,,2025-10-27T20:01:06.652308,350607a5b0f15d2c730c9942ec47546c,high
doc_003515,data/raw/dataset1/train/invoice/208_png_jpg.rf.5b5df1267eca403e686296a53391007f.jpg,invoice,jpg,33077,640,640,300,0.5957924699187281,False,,2025-10-27T20:01:09.847006,264ea1fb74c4216ce33867224c1489b6,medium
doc_004532,data/raw/dataset1/train/invoice/Invoice_71_brightness_jpg.rf.81d426f8bab9618bfda280b47b3fe8ed.jpg,invoice,jpg,24381,600,600,300,0.90641077432777,False,,2025-10-27T20:01:27.904538,75718b0cce9565ab200c9504ec4ba690,high
doc_003125,data/raw/dataset1/train/invoice/275_png_jpg.rf.f3efa1d90ff98d3758041123bacdb4fe.jpg,invoice,jpg,31065,640,640,300,0.6266314951034545,False,,2025-10-27T20:01:02.333776,12af93224995c5f7418deeb1de2e3263,medium
doc_000374,data/raw/dataset1/train/receipt/1001-receipt_jpg.rf.db221901e958e97fbbc0f98e06ac4097.jpg,invoice,jpg,17612,416,416,300,0.29039692064088074,False,,2025-10-27T19:59:58.334085,431cb41f1c974af48dddaf98aa98f506,low
doc_005421,data/raw/dataset2/test/invoice_213_0_png.rf.2481ae28e29f710ddb2fffd816ac95f3.jpg,invoice,jpg,50931,640,640,300,1.0,False,,2025-10-27T20:01:44.290711,a77fef929a524240f09c5a100cc42e16,high
doc_002004,data/raw/dataset1/train/receipt/1057-receipt_jpg.rf.7b7b4c615dcedda0c174be184b1b579b.jpg,invoice,jpg,18018,416,416,300,0.3710378554648935,False,,2025-10-27T20:00:36.506725,8235c276bdac4734b9c79a1e349bd1ff,medium
doc_004725,data/raw/dataset1/train/invoice/Invoice_129_affine_translation_jpg.rf.2f86864e286306f05281a40f84e73686.jpg,invoice,jpg,15199,600,600,300,0.3502598722222222,False,,2025-10-27T20:01:32.462087,7b5f3d84bcec57a7399172ce8e806a0d,low
doc_000123,data/raw/dataset1/train/receipt/geek4_jpg.rf.2d2be96515224e9147f8824e4a40e01d.jpg,invoice,jpg,97794,1240,1755,300,0.8837532874536811,False,,2025-10-27T19:59:50.530819,334a0314be4fd71274995e1a8d4dfbaf,high
doc_005863,data/raw/dataset2/train/INVO-INVOICE_RUN_2022-11-20-122011_18_png.rf.247425e456feaf12ddef329014a01679.jpg,invoice,jpg,57547,640,640,300,1.0,False,,2025-10-27T20:01:51.148581,29a346e84325d3c5c55ac91958a93166,high
doc_005797,data/raw/dataset2/train/INVO-INVOICE_RUN_2022-11-20-122011_6_png.rf.76d3cbcbe505ad1ed2832089178ea4ed.jpg,invoice,jpg,54148,640,640,300,1.0,False,,2025-10-27T20:01:50.128676,00dd626ed084b29430daed02004995bf,high
doc_000692,data/raw/dataset1/train/receipt/1143-receipt_jpg.rf.eec7bd50baec5bef9a3f513ecceb4cba.jpg,invoice,jpg,14499,416,416,300,0.12014285472624649,False,,2025-10-27T20:00:07.121702,140f2cc50fc815e57b5aa6e22382ac37,low
doc_003431,data/raw/dataset1/train/invoice/Invoice_42_gaussianblur_jpg.rf.6ab3a7c893ba017d7fb34b5e2d06e60d.jpg,invoice,jpg,36497,600,600,300,0.37915455486111127,False,,2025-10-27T20:01:08.148305,13343e957bc2184ccfb380c5adf0664c,medium
doc_000007,data/raw/dataset1/train/receipt/64_png_jpg.rf.67e41d71218b710362faa1dba4589368.jpg,invoice,jpg,126798,988,1391,300,1.0,False,,2025-10-27T19:59:46.235993,5abf584b186cadd5f57b47fb6a7eb3b6,high
doc_001163,data/raw/dataset1/train/receipt/1170-receipt_jpg.rf.6aeeea1d294adc22865fb0480fe5bfeb.jpg,invoice,jpg,23692,416,416,300,0.383377893329706,False,,2025-10-27T20:00:18.503220,97bcb3d27d81d20cfa42c157188a7a3d,medium
doc_003542,data/raw/dataset1/train/invoice/Invoice_149_horizontallyflip_jpg.rf.8b6f0d8eab936c2e15fe846897c5d150.jpg,invoice,jpg,26029,600,600,300,0.8822977249712884,False,,2025-10-27T20:01:10.607772,4e91d8a8a99e2a6f9d47ee7eaddaf126,high
doc_005745,data/raw/dataset2/train/invoice_65_0_png.rf.89d7120a524f8ff31be94953d5b246dc.jpg,invoice,jpg,30686,640,640,300,1.0,False,,2025-10-27T20:01:49.322899,76acfa2b84372dfafc34fffcf10e9e7f,high
doc_004908,data/raw/dataset1/train/invoice/Invoice_56_horizontallyflip_jpg.rf.60933a671d0344d35079aa02d9062412.jpg,invoice,jpg,29655,600,600,300,1.0,False,,2025-10-27T20:01:35.494285,002108c2166a65d652091b7f3118eca8,high
doc_004733,data/raw/dataset1/train/invoice/Invoice_117_jpg.rf.efc4f38c0d9f0ecf0a23a0ad9a8729c9.jpg,invoice,jpg,23931,600,600,300,0.6905364380424692,False,,2025-10-27T20:01:32.582396,89f1587790de28db463d4c57554e1afd,high
doc_004056,data/raw/dataset1/train/invoice/Invoice_91_gaussianblur_jpg.rf.9738a8697a9b1dd3c9278135a1c51506.jpg,invoice,jpg,18963,600,600,300,0.24593564451215275,False,,2025-10-27T20:01:19.788099,2584327adb028faec330869a9c83a03b,low
doc_005623,data/raw/dataset2/train/invoice_411_0_png.rf.7877c1a35cd20f0eb71fcb5b933bb7ad.jpg,invoice,jpg,42469,640,640,300,1.0,False,,2025-10-27T20:01:47.432595,176806291def7fb1906ebc4b22d3fb01,high
doc_001656,data/raw/dataset1/train/receipt/132_jpg.rf.ae4da5eab048287825ca0928c8686e0d.jpg,invoice,jpg,20493,328,451,300,0.5202110169371372,False,,2025-10-27T20:00:29.722842,15bac83461ed4cc5c4321e619f1aab9e,medium
doc_001002,data/raw/dataset1/train/receipt/1141-receipt_jpg.rf.3100f45e6c7b37b864d942a122c99506.jpg,invoice,jpg,24269,416,416,300,0.8391238915453536,False,,2025-10-27T20:00:15.210981,b3456503bc8b0e5e8c51982a1730ec9d,high
doc_003238,data/raw/dataset1/train/invoice/Invoice_143_horizontallyflip_jpg.rf.995461ef84f01d3db9b68b009825228f.jpg,invoice,jpg,24649,600,600,300,0.9206834892079551,False,,2025-10-27T20:01:04.811771,8c79ddebf675b05b48c737f83c4a8e73,high
doc_003438,data/raw/dataset1/train/invoice/Invoice_99_brightness_jpg.rf.11096bdd53345520be24828ce3e3a77a.jpg,invoice,jpg,19909,600,600,300,0.4139882186027084,False,,2025-10-27T20:01:08.252661,721c1d2305920d9202a557fd6e041f1e,medium
doc_000999,data/raw/dataset1/train/receipt/1102-receipt_jpg.rf.687d1526022d110449bd39ef92b3812f.jpg,invoice,jpg,18333,416,416,300,0.3474040753481864,False,,2025-10-27T20:00:15.186429,66f7c023ab9943eaf928b2051d440a5b,low
doc_001097,data/raw/dataset1/train/receipt/51_png_jpg.rf.39c296e8204e1075f56ed6b447db327b.jpg,invoice,jpg,30737,495,627,300,0.6475837800393756,False,,2025-10-27T20:00:17.206111,d2b4e7cbec0a57a47ea65d6adc2d16aa,medium
doc_001179,data/raw/dataset1/train/receipt/1049-receipt_jpg.rf.cc8a2320f6291e0c70e43a2db709519c.jpg,invoice,jpg,16551,416,416,300,0.26318100155465457,False,,2025-10-27T20:00:18.939183,5303b89a55d3bf4ddd8788de2bb1e571,low
doc_001102,data/raw/dataset1/train/receipt/1160-receipt_jpg.rf.6d9b65646436dfd82fae2dd429a609ac.jpg,invoice,jpg,16609,416,416,300,0.3472569203317835,False,,2025-10-27T20:00:17.304556,9d9e35ad9145ff2e099f91afdd57164d,low
doc_003640,data/raw/dataset1/train/invoice/162_png_jpg.rf.4c899a3c4f2421fb4acf53249b01e5fb.jpg,invoice,jpg,29896,640,640,300,0.6353221100108862,False,,2025-10-27T20:01:12.439213,95b4e49e0cd7fbdea8f294e8bf0a8038,medium
doc_004369,data/raw/dataset1/train/invoice/Invoice_84_gaussianblur_jpg.rf.65a20c9ffffb1bd77b5984061e7c1b47.jpg,invoice,jpg,20881,600,600,300,0.20661846364659733,False,,2025-10-27T20:01:24.850027,838a5d4d69d2ca11ae8fd5a122b71229,low
doc_004523,data/raw/dataset1/train/invoice/Invoice_48_jpg.rf.7c1f6247bb414dcf1b2fac0d45d05daa.jpg,invoice,jpg,44197,600,600,300,1.0,False,,2025-10-27T20:01:27.743358,f67a946dc6caf09c6a18c0cc6835e0c6,high
doc_002061,data/raw/dataset1/train/receipt/1055-receipt_jpg.rf.339fffe7a109a3a987a8b1a5fc68fc79.jpg,invoice,jpg,20010,416,416,300,0.21637077503398677,False,,2025-10-27T20:00:38.242185,e4b8e32f65d7b83abef260722934221f,low
doc_002100,data/raw/dataset1/train/receipt/93_jpg.rf.37e5bf5097a2a7940b815841b3544e59.jpg,invoice,jpg,89263,828,1246,300,0.5802755141413359,False,,2025-10-27T20:00:39.311523,1cc69596294d3500bc11b4bc1b796906,medium
doc_006252,data/raw/dataset2/valid/invoice_232_0_png.rf.7a079d9480e09bbb97912841c77c0efd.jpg,invoice,jpg,47396,640,640,300,1.0,False,,2025-10-27T20:01:58.241089,a3e6766b8cb3a20ad97557ddd4846b98,high
doc_000582,data/raw/dataset1/train/receipt/1118-receipt_jpg.rf.921e53bb1e8d8216acd27e02b63c436d.jpg,invoice,jpg,16562,416,416,300,0.14210877276931105,False,,2025-10-27T20:00:04.008832,ed8f468b22c7ef506ac069a0cf9a2255,low
doc_003773,data/raw/dataset1/train/invoice/Invoice_22_brightness_jpg.rf.06df6c8bc29d7c9e5797e0ef24389fa6.jpg,invoice,jpg,35587,600,600,300,1.0,False,,2025-10-27T20:01:14.574445,cb55e690220a8cf64614c46aafd89bb3,high
doc_003863,data/raw/dataset1/train/invoice/Invoice_30_jpg.rf.f39a74d3463209dd52545a4ba135de95.jpg,invoice,jpg,23207,600,600,300,0.46527570387996936,False,,2025-10-27T20:01:16.134595,ceffc559382e0eeb112bb795738ada3c,medium
doc_002090,data/raw/dataset1/train/receipt/1046-receipt_jpg.rf.4beb39c83824bf9f4bed5666c8ccd19f.jpg,invoice,jpg,21421,416,416,300,0.562479220937695,False,,2025-10-27T20:00:38.947760,02a80393489b21c2a41f964c3fd760e0,medium
doc_002187,data/raw/dataset1/train/receipt/1098-receipt_jpg.rf.5e7dc103b1a085a16203dca589b0d322.jpg,invoice,jpg,17360,416,416,300,0.316499790446756,False,,2025-10-27T20:00:41.804822,d8a953e5081556176cf4f7ab74aeba2d,low
doc_004915,data/raw/dataset1/train/invoice/Invoice_33_gaussianblur_jpg.rf.2a6cf7d92f56a08bcb84414bdf33e737.jpg,invoice,jpg,20818,600,600,300,0.2514504864752777,False,,2025-10-27T20:01:35.592553,d8e7724f6bd10a919651042d14b08142,low
doc_000726,data/raw/dataset1/train/receipt/1146-receipt_jpg.rf.627f721b2041e3fb16a0e8d5d93e9fab.jpg,invoice,jpg,18040,416,416,300,0.4700036128448726,False,,2025-10-27T20:00:07.842752,7704c7e4891904099141de4ac2454e1f,medium
doc_001503,data/raw/dataset1/train/receipt/1179-receipt_jpg.rf.f3cc016a7de4c4bf73b9da14870b0778.jpg,invoice,jpg,22667,416,416,300,0.6578032922180781,False,,2025-10-27T20:00:25.937056,15e21074317952fed2c646a49e2d6b97,medium
doc_004507,data/raw/dataset1/train/invoice/Invoice_118_affine_translation_jpg.rf.8dcc273fb7d79899289317f98d232b90.jpg,invoice,jpg,23790,600,600,300,0.4619274666666666,False,,2025-10-27T20:01:27.463184,1783e9c96ac0b145a33d8e633b53d7cc,medium
doc_002790,data/raw/dataset1/train/invoice/34_png_jpg.rf.a42e3b0f9dc790d719e52f9c6b7ba31c.jpg,invoice,jpg,41683,640,640,300,0.9165677761700093,False,,2025-10-27T20:00:56.885470,8251b40920f22df26bf8650eeb5682c6,high
doc_004084,data/raw/dataset1/train/invoice/Invoice_79_horizontallyflip_jpg.rf.e34608e2d01497f382b911761223f4b2.jpg,invoice,jpg,30140,600,600,300,0.39215508434950613,False,,2025-10-27T20:01:20.209460,53f205e1829884243a8a558bab17e792,medium
doc_004325,data/raw/dataset1/train/invoice/Invoice_114_jpg.rf.8d5c4b6684b9e9ab83a615954ff7aa3b.jpg,invoice,jpg,56639,600,600,300,1.0,False,,2025-10-27T20:01:24.094189,8adfd3a940131d0a91e58acc9b8a0823,high
doc_000113,data/raw/dataset1/train/receipt/1121-receipt_jpg.rf.70a44475f51c0cc63fba0264e71b12f2.jpg,invoice,jpg,18732,416,416,300,0.3395255647632723,False,,2025-10-27T19:59:50.296292,2e372b6eeddf1416230778998e54b498,low
doc_004296,data/raw/dataset1/train/invoice/215_png_jpg.rf.a5e5bf4803d936612f18a3b42ddfa3c6.jpg,invoice,jpg,32270,640,640,300,0.689070813349509,False,,2025-10-27T20:01:23.637809,8f877fb96fb565408c721d835fb22cb9,high
doc_002732,data/raw/dataset1/train/invoice/Invoice_142_affine_translation_jpg.rf.ffc789ef776342b4a14dd98124588852.jpg,invoice,jpg,17436,600,600,300,0.46497024444444446,False,,2025-10-27T20:00:55.814428,c432d3fd96d720a91891938667fcc1e0,medium
doc_003010,data/raw/dataset1/train/invoice/Invoice_133_horizontallyflip_jpg.rf.739f2ab6874b83133653c198d9cde7d6.jpg,invoice,jpg,32360,600,600,300,1.0,False,,2025-10-27T20:01:00.502588,7dc48f7ae0034e0213ad589b0c205623,high
doc_005034,data/raw/dataset1/train/invoice/Invoice_30_brightness_jpg.rf.e12bfd4be83176974bdd69b606c19745.jpg,invoice,jpg,20091,600,600,300,0.475199309970247,False,,2025-10-27T20:01:37.538561,e4ae59de9bf3b807b46aa98e33b5dc13,medium
doc_003571,data/raw/dataset1/train/invoice/39_png_jpg.rf.bda53f0f3bb1a66750c43e015b9b93ae.jpg,invoice,jpg,35306,640,640,300,1.0,False,,2025-10-27T20:01:11.274796,f3de30038daa052f75f4f87a76d192dc,high
doc_001870,data/raw/dataset1/train/receipt/1068-receipt_jpg.rf.740cfea134056cf3f2031f23a2915df9.jpg,invoice,jpg,19588,416,416,300,0.3295740097641323,False,,2025-10-27T20:00:34.096926,b30f57d22e3d3ec2184c97d74e470d82,low
doc_003090,data/raw/dataset1/train/invoice/Invoice_80_jpg.rf.afa0a9045e923bf0602e04e456ef06f5.jpg,invoice,jpg,44930,600,600,300,1.0,False,,2025-10-27T20:01:01.795803,79a2fe648db53139b1f17852c38e4719,high
doc_001000,data/raw/dataset1/train/receipt/113_jpeg_jpg.rf.d5083ba192e331edb1a4314e61907df4.jpg,invoice,jpg,18914,308,470,300,1.0,False,,2025-10-27T20:00:15.194494,988e20f7f1be5b6f7d0e7bc2334b6474,high
doc_003005,data/raw/dataset1/train/invoice/Invoice_12_affine_translation_jpg.rf.e77deeef730ba68a009897d8827c5076.jpg,invoice,jpg,14174,600,600,300,0.25885955555555556,False,,2025-10-27T20:01:00.426395,49740226e32b80a00a84794084546176,low
doc_005807,data/raw/dataset2/train/invoice_159_1_png.rf.38f5edc9c24e93a84319bbe36d12e181.jpg,invoice,jpg,34287,640,640,300,1.0,False,,2025-10-27T20:01:50.286135,bb597a675f3c2eb9099453a21ff2ba73,high
doc_001447,data/raw/dataset1/train/receipt/geek3_jpg.rf.5108537f0b67b5719c1578edd99350a1.jpg,invoice,jpg,101924,1240,1755,300,0.7319413608758606,False,,2025-10-27T20:00:24.493419,2f7a5f5dd7368bc202e82bfc90c3da4c,high
doc_000025,data/raw/dataset1/train/receipt/53_png_jpg.rf.ce4292b1c9f1309dd686d20f746c83f9.jpg,invoice,jpg,90933,918,1148,300,0.1544141133892103,False,,2025-10-27T19:59:46.981464,d05e7994fa6708440007e6fa39d0db9f,low
doc_003112,data/raw/dataset1/train/invoice/Invoice_83_gaussianblur_jpg.rf.bc901b57ee65a3a829860bec12a0a8a6.jpg,invoice,jpg,18497,600,600,300,0.16539260292515431,False,,2025-10-27T20:01:02.120763,0c4fb52c482e59ecea0879813183ef9b,low
doc_001559,data/raw/dataset1/train/receipt/IMG_7442_jpg.rf.f59f12a2329dbe953f703fa70aaa8475.jpg,invoice,jpg,85150,800,800,300,0.32136630491839846,False,,2025-10-27T20:00:27.730485,5084b086b80c7d352daa58aa0d9d572e,low
doc_003581,data/raw/dataset1/train/invoice/Invoice_109_jpg.rf.eeb8ad699542432c75d4c1ae73e82012.jpg,invoice,jpg,30141,600,600,300,0.7718384897654322,False,,2025-10-27T20:01:11.435571,f22e0c6b3bafd3edb66f2b25b445a3c3,high
doc_002165,data/raw/dataset1/train/receipt/1123-receipt_jpg.rf.a1925c1ea28c5f834eabb60347f30532.jpg,invoice,jpg,17221,416,416,300,0.21638454919378783,False,,2025-10-27T20:00:41.033830,f1d448a5e4b3ae9e910deb879348b01c,low
doc_001315,data/raw/dataset1/train/receipt/geek77_jpg.rf.c98ce9bd4774e51759dc94efab8dc934.jpg,invoice,jpg,103821,732,878,300,1.0,False,,2025-10-27T20:00:21.697341,d36ac70cc9aebb06063338f5b70a2c1b,high
doc_002087,data/raw/dataset1/train/receipt/1173-receipt_jpg.rf.35e7ab3f79a09963f05a10cd7a5e8c13.jpg,invoice,jpg,15961,416,416,300,0.15292564813665252,False,,2025-10-27T20:00:38.908090,0e532cb480b8af04bd5de966014e575a,low
doc_004839,data/raw/dataset1/train/invoice/Invoice_109_affine_translation_jpg.rf.a4e217f28524555440043df3f45004af.jpg,invoice,jpg,14811,600,600,300,0.28277908333333335,False,,2025-10-27T20:01:34.439963,7f315e65f60095cf4d44ece84b014931,low
doc_003850,data/raw/dataset1/train/invoice/Invoice_37_brightness_jpg.rf.cb3867586a762eb40bc7922a2ff7aa7a.jpg,invoice,jpg,45177,600,600,300,1.0,False,,2025-10-27T20:01:15.824488,32435e6fe8a3730ec16b94a9c86288e9,high
doc_003929,data/raw/dataset1/train/invoice/139_png_jpg.rf.198059642658287ab7fd1e9f920654a6.jpg,invoice,jpg,33691,640,640,300,0.9163981257568361,False,,2025-10-27T20:01:17.723073,8a06837e73d60e2f3622872378ad769a,high
doc_004326,data/raw/dataset1/train/invoice/Invoice_101_brightness_jpg.rf.fa50fff5e3377e126b56bbcaaf89a74f.jpg,invoice,jpg,26946,600,600,300,1.0,False,,2025-10-27T20:01:24.108957,2d8ce6d80b041dd8afa050e98c48a0a2,high
doc_004496,data/raw/dataset1/train/invoice/Invoice_96_gaussianblur_jpg.rf.2478d35b670f1d9a34692d108399f357.jpg,invoice,jpg,21578,600,600,300,0.22688534424591822,False,,2025-10-27T20:01:27.295306,ea548b7e23acdf520b0df02bc1ff79f6,low
doc_002626,data/raw/dataset1/train/receipt/1108-receipt_jpg.rf.aa22c891da45334e992cf7680455b72f.jpg,invoice,jpg,16481,416,416,300,0.21030338002944135,False,,2025-10-27T20:00:53.493321,9eb5b89602ee79a8805129df454e0f1f,low
doc_004115,data/raw/dataset1/train/invoice/Invoice_7_jpg.rf.031d5658ed0b5a9dbc9dddc7eb2ad9a1.jpg,invoice,jpg,41701,600,600,300,1.0,False,,2025-10-27T20:01:20.677463,bdaf3afb93b0f69cf2e1c7f1a4767d37,high
doc_001431,data/raw/dataset1/train/receipt/1147-receipt_jpg.rf.4bb56534a03079013857537eb2a1dd4d.jpg,invoice,jpg,27229,416,416,300,0.8703779743381636,False,,2025-10-27T20:00:24.109719,02a2c26f312c61bb3d467bd43b09cd35,high
doc_004003,data/raw/dataset1/train/invoice/Invoice_111_jpg.rf.27f96ae858ac2401b9a5874146e0e5d2.jpg,invoice,jpg,39581,600,600,300,1.0,False,,2025-10-27T20:01:18.967998,38b2142a9084fa23f97e6cef65969b0b,high
doc_001444,data/raw/dataset1/train/receipt/1022-receipt_jpg.rf.a6bf6ee655d54aef2742b20c479365ac.jpg,invoice,jpg,13440,416,416,300,0.12300261616318683,False,,2025-10-27T20:00:24.409176,0bb677fc433ff7a1d28d7aa1ef88b71c,low
doc_003379,data/raw/dataset1/train/invoice/105_png_jpg.rf.a150ae87fdb6d52a1ab4f49c2b3b02d7.jpg,invoice,jpg,32806,640,640,300,0.6318825353169382,False,,2025-10-27T20:01:07.374642,0f9ae06be8adbc50f7f91a53716e98c1,medium
doc_002751,data/raw/dataset1/train/invoice/Invoice_13_jpg.rf.229cdb145316b1411d4eea8d5796905f.jpg,invoice,jpg,37765,600,600,300,1.0,False,,2025-10-27T20:00:56.201689,9e6889363d2ceb394d32ed2c9f4aea5e,high
doc_005686,data/raw/dataset2/train/invoice_295_1_png.rf.703925761f8364955f0dae5c5a542ce8.jpg,invoice,jpg,33305,640,640,300,1.0,False,,2025-10-27T20:01:48.411816,0303c45ccf9817a6858383f72b5270e8,high
doc_000593,data/raw/dataset1/train/receipt/1057-receipt_jpg.rf.8f5e2bf74c156ed20c5233c2f59843e7.jpg,invoice,jpg,16317,416,416,300,0.2252143651317771,False,,2025-10-27T20:00:04.194445,f972cf73c86c06285fca043db97d53d7,low
doc_003265,data/raw/dataset1/train/invoice/51_png_jpg.rf.c86d93fcba58d5dc69a129dc6ee2fe87.jpg,invoice,jpg,43971,640,640,300,0.9627622670387689,False,,2025-10-27T20:01:05.549111,acffa1a86d28f885eb9ed5db1a90d537,high
